formula,disorder
O10000Co1367Ru1783Ba3000Bi500,1
Sc10000In13333Ir4890,1
O10000Sr3125Nb3125,0
O10000Mn3333Sm1667Ta1667,2
O10000Mo2500Ba625Bi1250,0
Ge10000Zr10000,0
Mg10000Cu10000Y10000,0
K10000As10000Sr5000Sn2500,2
Al10000S20000Sr5000,0
O10000Mn1916Ga1692Er2000,1
Ge10000Lu10000Ir6667,0
O10000Se3333La2222,0
O10000Na80Mg1232Al382Si3073Ca1372Ti72Mn12Fe445,1
O10000F1111P2222K2222V2222,1
O10000Ti2691Cr166Y2857,1
Rh10000Ce10000Pb10000,0
N10000Cl50000K20000Os10000,0
Cu10000In5000Ho5000,0
O10000Zn442Nb2605Pb3046,1
Ca10000Ge10000Sn5000,0
Sc10000Se20000Pb5000,0
S10000Fe5000Tl7500,0
Te10000Tm5000,0
Al10000Ti3546Co638,1
H10000O120000P40000Ho10000,0
O10000Ni2500Mo2500,0
Cd10000Dy3333,0
P10000Cu10000Eu10000,0
Al10000Tb30000,0
H10000B2500Na3472Cl972,1
O10000Mn2083Fe1250La3333,1
In10000Tm16667,0
O10000Mo2484La2360Bi124,1
O10000Na3035Mn3505Ni1495,1
Li10000O120000P30000Ti10000Cr10000Mn5000,1
Cd10000La2241,0
Si10000Fe5000Nb9750,1
O10000In2000Ta2500Bi500,1
H10000Li1429C714N238O9881P1429Mo952,1
O10000P3333K667Ba1333,0
P10000Ru3333Eu833,0
O10000Ba3333Yb1667Bi1667,0
Mn10000Sr10000Sn10000,0
O10000Fe5573Zn764Sr427Ba445,1
O10000K1780Nb257Mo3073,1
Pt10000Bi20000,0
Si10000Ni10000Pr5000,0
Al10000Zn5000Se20000,2
F10000Cl1182Mn958Fe958Ba3195,1
In10000Eu26667,0
Ge10000Sr9009Ag8018,1
Li10000P5988Sn1976,1
S10000Cr5000Ga2500,0
As10000Sr10000Pd30000,0
C10000O30000Cl40000Ba30000,0
O10000Rb10000Ag10000,0
B10000O40000Al4000Mn6000Pb10000,1
O10000Ti2143Fe357Nb357La2857,1
H10000C1818N3636O1364S1818Br3636Os455,0
Li10000Zn130000,0
Ti10000V10000Se40000,1
H10000O60000Mg3200Al8940Si17860K5000,1
H10000O10000P5000Sr2500,0
O10000Ti3333Sr3000Pr333,1
Li10000S40000Mn5000Sn15000,1
Fe10000Ga10000U1667,0
Cu10000Sb20000Yb10000,0
O10000Zr4000Ce1000,1
O10000Fe3419Sr513Bi2906,1
Fe10000Y935Mo1215,1
O10000I10000Pb15000,0
Cu10000Ge10000Er10000,1
Al10000Au10000U5000,0
Al10000Ti1820Cr18180,1
Mn10000Co4167Pr1667,0
Si10000V5000Mn5000Co20000,1
Ni10000Ga50000Hf10000,0
Zn10000Ru17500Ce57500,0
Ga10000Pt2000U2000,0
Ti10000Cr25254Se67797Cd16949,1
O10000F10000Co1250Ni3750Sb6667,1
B10000Y217Ce1450,1
C10000Mn10000Fe130000Ce20000,1
N10000I3333,1
F10000Cr1429Pb2857,0
Bi10000Th5000,0
O10000Fe2500Ta2500,1
B10000Np1667,0
B10000O130000Si20000Ca10000Y30000Ce3400Pr3300Th3300,1
As10000Pd40000,1
H10000N6667O83333Ti33333Ba33333,1
O10000Mo332W3083,1
Te10000Pt5000,0
F10000Ca766Fe1429Co663Ba1429,1
S10000Ge2857Ag5714Cd1429,0
N10000Al10000Pr30000,0
O10000Mn2300In125W2500,1
O10000Na3125Y304Tb321W2500,1
Co10000Ga30000Tb80000,0
B10000Ir6667,1
O10000Cl3333Cu5000Se3333,0
Cu10000Se20000Gd10000,0
O10000V1667Fe1667Eu3333,1
O10000Nb2233Cd1100Pb3333,1
O10000Na3333Br3333,0
N10000O152Na798Ga952Ge6662,1
H10000O35113Na1504V15038Sr13534,1
S10000V5000Ag3950,1
N10000Ta23256,1
O10000Cu2222Sr2222Ce556Dy1667W278Hg833,1
C10000N12000O2000Fe2000Hg2000,0
O10000F304Si2400Ca896Sr400Ce2704,1
S10000Ti3333Ba3333,0
Sc10000Ge13333Gd6667,1
C10000Al18333Ni5000Mo20000,1
Li10000O40000Ti10000Eu10000,0
Mg10000Ni3750Pd1250,1
O10000Nb714Ta714Bi4286,1
O10000Fe556Bi6111,1
Ge10000Ce5000Ir10000,0
S10000Br10000Lu10000,0
S10000In6267Sb373,1
Li10000O38095Mn18095Ni952,1
Ga10000Eu5046Au20367,1
O10000Ba4571Ho1714Pt2286,1
O10000S7500Nb2500Dy7500,0
Si10000Pd7500Eu5000Ir2500,1
O10000Te5000Bi10000,0
Y10000Ru33333Sn100000Eu23333,1
O10000Zr1966Ce1966Gd1685,1
Co10000Ni10000Se40000,1
Al10000Ni5000Pt5000,1
C10000Fe170000Ce20000,1
Os10000Pt40000,1
H10000C2000N4000Cl6000Ni2000,0
O10000Na882Al6371,1
Al10000Ge9231Pr12821,1
O10000Fe3531Ba2354La1177,1
O10000Co3363Sr3737Nb374,1
O10000V1265Mo2007Te938,1
Se10000Sn10000Pt10000,1
Cu10000Au309,1
Li10000O40000Br20000Bi30000,1
S10000Y5430,1
H10000O20000Sc10000,0
Al10000Si20000Er20000,0
Ni10000Se13333Cs6667,0
Li10000B25000O75000Cs5000Gd20000,0
F10000Na4000Mn2000,0
Li10000O30769F7692Na5385P7692Ni7692,1
O10000Sc1053Zr4211,1
Be10000Si56667Mo33333,1
Sn10000Sb18571Pt14286,1
O10000Zn9500Sr500,1
O10000Sr2000Ba1333Yb1667Re1667,1
Sb10000Eu6667,0
S10000Br10000Dy10000,0
Si10000Cr30000Ta20000,1
O10000Na833P3333Er833,0
O10000P2222Pb4444,0
O10000Ca1233Mn3067Cu267La2100,1
O10000Cr125Ru80Sn4795,1
Si10000Rh3333La3333,0
S10000Nb1818Cs2727,0
B10000Fe124880Co15120Nd20000,1
Cu10000Se35974I2987Bi21645,1
Li10000Ir30000,0
B10000O50000Fe10000Ni20000,2
C10000Y5000W5000,0
S10000Mn714Ge1429Er4286,1
Li10000O50000Ti15000La10000,0
O10000Sn2857Nd2857,0
O10000Mg1600Hf133W1600Pb3333,1
O10000Al4615Ca3077,0
Zr10000Ho10000,1
Se10000Sb5000Pb2500,1
H10000N1667O9444V2778,0
O10000P3333Cs833La833,0
O10000Cl1667Mn1667Se3333Sm1667,0
H10000B1250N1250,1
H10000C1429N2857Br4286Pb1429,0
O10000Fe1864Co1864Y1243Ba2485,1
H10000C5714O9286Pb4286,0
O10000F850P2400Ca4150,1
Al10000Y46205Rh9802,1
Mg10000Hg6000,0
F10000Mg1267K1267In2067,1
Ni10000Cu14631Zr24631,1
B10000Pd10000Ir10000,0
Be10000F40000Tl10000Pb5000,0
F10000V1667Cs3333Tl1667,0
O10000V278Mn2500Cu556Y3333,1
K10000Tl10000,0
O10000Cl2000Br8000La10000,1
O10000Na438Al1250Si3750K812,1
Li10000S80000Mn5000Sn20000Ba30000,1
O10000Sn2857Er2857,2
Ca10000Ga8500In1500,1
H10000Li6667Ru1667,0
Al10000Ag11250Ce2500,1
S10000La6667,2
O10000Zn1404Ba2982Tm2807Pt702,0
Al10000Eu5000Au15000,0
O10000Cu4425Ba2950Er1475,1
Cr10000Fe24231Mo4231,1
O10000Se1667Mo1667Ba1667,0
I10000Tl6000Pb2000,0
Al10000Co1111Zr5556,1
H10000C3333N16667O5000Ba1667,1
Co10000Cu526Zr21053,1
B10000O30000F10000Pb20000,0
Ge10000Yb13158Au16316,1
S10000Eu7500,0
C10000N20000S40000Cu20000Ge12500,0
H10000O23333Na1250Al5000S3333K417,1
O10000Br2222W1111Pb7778,1
Li10000O25316Ti9494Cu3165,1
Mn10000Ga1667Ge8333Tb1667,1
O10000Ti3333Sr3053Nd187,1
Co10000Ge20000Tb20000,0
B10000Cr5000Nb10000,0
O10000Rb16441Sn5452,1
H10000Li3750N5000Na1250,0
C10000Ho6667,0
Ti10000Se40000Tl40000,0
Ga10000Nb30000,0
B10000Mg5833Ni32500,1
Cu10000Te10101Ba5051,1
Ni10000Dy1176,0
Mg10000Ge5882Sr756Ba1008,1
N10000Mg7500Ge2500Ba2500,1
Cr10000Co4085Zr7042,1
F10000Na2500Y2325Eu175,1
Sn10000Te10144,1
O10000Si3333Cl3333Cu1667Ba3333,0
As10000Eu10000Au10000,0
Mg10000Ni5000,0
C10000V15000Fe15000Ta30000,1
B10000Fe20000La1667,0
Se10000Gd5333,2
Rh10000Lu10000Pb10000,0
O10000P1000K2500Sb2500,1
Se10000Sr10000,0
Al10000Ni6667Er3333,0
H10000C2500N1250Cl3750Pt625,0
H10000O60000Na5000Al15000Si15000,1
Li10000Cl13333Co1667,0
Mg10000Ge10000Sr10000,0
B10000O35000Ga10000Rb10000,0
H10000B2000Co28000Y4000,1
O10000Cu1667Zn1458Mo2500,1
O10000F115Ca1922Ti247Mn108Fe1488As3333,1
O10000Cl10000Sm300Bi9700,1
Ni10000Ga10000,2
Y10000Nd13256,1
H10000C8182O18182K909Mn3182,0
O10000Gd3333Lu3333,1
Ru10000In12500La22500,0
Co10000Cu2143Y1429,0
O10000Fe5714Ba1429Tm1429,0
O10000Mn3067Cu267Ba653La2680,1
Ca10000Ge20000Rh20000,0
S10000V8750,1
Al10000Cu10000Dy10000,2
O10000Cl3333Sr5000Te3333,1
N10000Fe68000Gd8000,1
H10000C3333P952Cl476Ni476,0
O10000Co3000Nd4000,0
Sb10000Ir3333,0
Sn10000Sb10000Te40000Bi10000,1
H10000C2500N2500O6250Co417Cu625,0
O10000Ca2000Cs1000Ta3000,0
H10000C2500N1250S3000Se1375In1250Sb1250,1
Zr10000Pu3333,1
Li10000O20000Al3000Co7000,1
O10000Na2857Se2857,0
Mn10000Fe1538Sn11538Er1923,1
B10000S40000Ba10000Bi10000,0
O10000Te5000La10000,0
B10000Sc3800Mn1200,1
B10000C5000Ni10000U5000,0
Ge10000Y5000Rh5000,0
O10000Ca833Ti3333Sr1167Ba1333,1
O10000Ca1100Cr667Mn2667La2233,1
O10000Ca1429Fe714Nb2143Nd1429,1
H10000C2320O110773Na911Mg210P23454Ca40713,1
Se10000Te30000Tl20000Bi20000,1
S10000Bi6667,0
O10000Na3450Mg750Mn3850Fe400,1
Se10000Ag5000Sn1000Sb4000,1
H10000Mg4636Ti662,1
Tc10000Lu5000,0
Ca10000Cu20000Ge20000,0
Si10000P40000Mn80000Co20000,1
O10000Ti593Pb8815,1
O10000In27778Er111111Ir27778,1
Fe10000Ni30000,2
Na10000Se20000Pr10000,0
Li10000Cl50000Tm20000,0
Ti10000Ga97,1
C10000O10000Sc20000,1
B10000O14000F6000Mg200Ca1800,1
O10000P2500K1667Ti1250Ni417,1
H10000O24000Ti33333,1
Ca10000Mn4900Sb10000,1
O10000Fe1667Sr3333Nb1333Mo333,1
O10000P2857K1429Sc1429,0
O10000Cu5000Rh5000,0
O10000Y952Zr952Nb952Dy2857,1
P10000Co16667La3333,0
O10000Si800Cu3333Ge2533,1
C10000O284304Na2068Al60380Si66203S285Cl285K1013Ca38608,1
H10000O25000Mn5000As5000,0
O10000P2857Mn2857,2
Li10000O32328Ti13224Nb483,1
Ni10000As7500Zr1875Yb3125,0
Se10000Ag3333Ba3333Er3333,0
Y10000Sb13333Au10000,0
O10000Cr2500Fe1000Co2500Ga1500,1
Mg10000Al10000Se25000,0
O10000Na5000Nd5000,0
Si10000Nd5556Au1111,1
Ni10000Sn20000Dy10000,0
Ga10000Sr2000Ba3000,1
Sc10000Cr60000Ge60000,0
O10000Hf5000,2
O10000K8529Mn5000,0
Cl10000K3333Fe3333,0
N10000O20000K3333Cu1667Sr1667,0
O10000P1250As1250Y1965Dy173Ho75Er120Yb107Th60,1
O10000Mn2171Sr2514Ru686La1771,1
H10000O9444Mg1111Se1111,0
O10000Co3484Sr2091Sm1394,1
Ca10000As10000Ag10000,0
Zn10000Se10000Pd50000,0
O10000Na564Sb3135Gd1254,1
O10000Fe1908Ni1145Sr4579,1
N10000Si5714Y2857,0
Li10000B10000O80000P20000Cs6667Pb6667,0
Ag10000Sb5000Eu2500,0
O10000Ti667Mn2667Sr1333Pr2000,1
O10000La10000,0
Na10000Mn10000Bi10000,0
Si10000S40000Ni10000Cu20000,0
Li10000O19709Ni9515W165,1
B10000O30000Cu5000Ba10000,0
O10000Si2500Er1750Th750,1
S10000Cu7143Sn2857,0
O10000Cr167Mn3167Y3333,1
S10000Zn2000Ba2000La4000,0
Pd10000Sn2500Ce2500,0
B10000O33333Ca13333Tb3333,2
O10000Sr1250Ba1250Ho5000,1
S10000Cu13775Tl2500,1
O10000Ta6250,1
O10000F8333P3333K1667Fe3333,1
Ga10000Y3529Pt2941,1
Ni10000Zn833Ga2500,1
O10000Mg2500Al1050Cr3950,1
O10000Co3571Ba3571,0
Al10000Fe1029Mo3676,1
P10000S30000K5000Ce5000,0
O10000Co4444Nb2222,0
S10000Sn20208I20141,1
O10000Ti2009Yb3988,1
Tc10000Re10000,1
O10000Ca2550Co2500Nd2450,1
Fe10000Ge10000U7500,0
Fe10000Ni20303Pr15152,1
Si10000Pr6667,1
B10000O27500F5000Er10000,0
O10000Cu2500Sr160La4840,1
Ga10000Tm10000Pt10000,0
Si10000Ti500Mn9500Gd10000,1
Si10000Sc20000Fe30000,2
S10000Rb2500Sn2500Hg3750,0
O10000Ca3167Mn3333Bi167,1
S10000Cu1150Nb6000,1
Ga10000Gd16667,0
Sc10000Te5000,0
Y10000Pd3333,0
N10000Fe38000Ga2000,1
O10000Y2457Nb1429Gd1829,1
Cu10000Rb6000Te20000Er8000,1
O10000Mg667Cr2667La3333,1
Se10000In9300Sm700,1
C10000O25000Al15000Sc15000,0
O10000Ca1000Ge3000Y1500Eu500,1
Co10000Ga6667Nd3333,2
P10000Sr5000Ir10000,0
Li10000O30000Ta10000,2
N10000Fe35000Ga5000,1
C10000O9600I800Os4000,0
O10000Y857Nb1429Gd3429,1
H10000O15000Na1667P3333Co833,0
H10000O7500Mg833S1667,0
Sn10000Te10209,1
Ti10000Ni18000Sn10000,1
O10000Na1667Si1433Cu2500Ge1900,1
O10000Si2500Cd5000,0
O10000I3333Cf1111,0
K10000Zn200000As200000Ba90000,1
O10000F833Si2500Ca833Sr833La2500,1
H10000O12500Na1250P2500Zn625,0
P10000K20000Ag10000,0
O10000Cl3333Co3333Sr6667,0
Fe10000Mo1423Pr1423,1
O10000Nb2609Ba3262,0
O10000Cu2410Ba4819Hg2410,1
N10000Zn30000Nb30000,0
O10000V2857Cu800Zn2057,1
Si10000Mn10000La3250Nd1750,1
C10000Tm30000Pb10000,0
C10000O10000Os2667,1
H10000B25000O45000Na2500Cs2500,1
H10000N2000O9000Mo2000,1
H10000C6471N588Si588,0
O10000Ca2000Sr1333Sn3333,1
N10000O120000K40000Cr20000U5000,0
Co10000Ge20000Y15000,0
B10000Co15000Ni50000Y15000,1
O10000Ru2857Pr857Bi2000,1
H10000C5000O15000Th1250,0
Ti10000Co160000La20000,1
P10000Ag10000Eu10000,0
O10000S2500Ag1250Eu1250,0
Si10000Fe2500Sm6250,1
N10000Na5000Br70000Cs5000La30000,1
Si10000Mn35000Re5000,1
Al10000Cr5000Ho1250,0
Li10000O79787Na3298Si26596Ga13298,1
O10000Na408Mn3401La2789,1
In10000Te23529Pr1765Tl11765,1
P10000Cl20000Cd20000,0
S10000Co9259Ba2222,0
Se10000Nb7500Ag1250,1
Li10000N40000Al10000Si20000,1
Al10000Zr10000Os10000,1
O10000Fe1320Co440Sr3363Mo1761,1
N10000Cu10000Sr10000,0
Fe10000Ga14000Ce2000,1
C10000K5000Au5000,0
S10000Cl5000Cu5625Bi5625,1
Ti10000As10000Pd10000,1
O10000F791P2302Ca4015,1
Ni10000In6667La3333,1
H10000O22187Al4754Si317P2853Ca365Sr444Bi777,1
O10000Ca1667Sr3333U1667,0
K10000Se10000Au10000,0
O10000Co2117Sr1517La1817W1217,1
Gd10000Lu40000,1
N10000O120000Si30000Sm50000,1
K10000Zn10000Sb10000,0
Ni10000Te18957,1
C10000N15000Ni2500,0
B10000O30000Ba10000Tm3333,0
Ce10000Ir50000,0
Ti10000Cr40000Nb10000,1
H10000Mg50000Cu16667,1
Cl10000Cr3333Rb3333,0
S10000As3333Sn1667Tl3333,0
Cu10000Ga30000Dy10000,1
S10000Rb1935Mo8710,0
O10000K1818Ta3636,0
Pd10000Sn7519Au2180,1
C10000Fe5000Gd5000,0
B10000O30000Na15000Er5000,0
O10000Na833P2500V1667Zn312,1
Se10000Ba2500Sm5000,0
Ca10000Ge81967Rh32787Lu30984,1
O10000Ca3267Mn3267Nb67Dy67,1
S10000Co714Ge1429Ho4286,1
Li10000O15000Sn5000,0
Ni10000Tb2500Au2500,0
O10000P2500Ca3571Cs357,0
O10000Zr3195Nd3195,1
O10000Mg2800Si2500Ca2200,1
H10000C2500N5000O2500Co250Br500,0
Mn10000In86774Gd32258,1
Li10000Al20000Pt10000,0
Ga10000I15000,0
O10000Cr333Mn3000Sr1667La1667,1
O10000Si2500Ca2500Ga1667,0
O10000Cu2438La2925Ce73Tb1938,1
O10000Ge2247La3596,1
O10000V1538I2308Tl769,0
B10000F90000Sn30000,0
F10000K2857Ta1429,0
Li10000O60000Sr30000Nb10000,0
O10000P2500K3750Ho1250,0
O10000Mn3333Sr333Pr3000,1
H10000Li2544B8772O88947F1696Na2456Al19912Si17544Fe3860,1
Al10000Ni38828Dy9766,1
As10000Sr20000,0
Al10000Sr1736Au12569,1
N10000Cr3333U6667,0
Se10000Gd6711,1
P10000Sr5000Cd10000,0
O10000Ti1125Fe500Zn4750Zr1125,1
B10000Cr5000,0
Si10000P30000Cs50000,0
O10000Si833P1667Cd4167,1
S10000Cu2000Ag1000Pb1000Bi5000,1
O10000Fe1500Ga167Sr3333Ta1667,1
O10000Ca150Ti2767Zr567Ba3183,1
O10000Mg1667Cu5000Sb2333,1
N10000O115000Fe20833Sr40208Mo20833,1
Li10000Sb10000Pr5000,0
Al10000Cr1016Fe157Gd508,1
Mn10000Br40000Cs20000,0
H10000O12857P2857Yb1429,0
Ti10000Fe180357Ga12024Nd23810,1
O10000Al1429Si1429Zn714Te714Pb2143,1
Mg10000Gd10000Pt10000,0
O10000Al1775Si3225K750Ba500,1
Ga10000Cs80000Tl100000,0
O10000Ti2643Te214Gd2857,1
S10000Se5000In10000,1
O10000Ca3333Rh3333,0
Mg10000Ni15326Sn12989,1
C10000Sc10000,0
O10000K550Cu2500La4450,1
Mg10000Ni161017La32373,1
O10000Ni633Nb3171Ba1429,1
Li10000Be66056O458015Na6081Al51120Si152774Rb51Cs3333,1
P10000Ti4000Ni2000,0
Fe10000Re8182,1
N10000Fe7500Mo30000Pd12500,1
O10000Y1818Sn1818Ba3636,1
O10000F500Si1450Ge3550,1
O10000K1667Ti3333Bi1667,1
O10000F40000S15000Ce30000,1
Li10000O54054Mn27027,1
Si10000Ce3000U12000,1
O10000Mo2260La1921Pb339,1
Al10000La3333Au3333,0
Ni10000Y10000Pb10000,0
O10000Mg1167Ti2167Sr1000La2333,1
O10000Si3333Ti1111Ba1111,0
Mn10000Ge10000Sm2500Gd2500,1
O10000Sr5000I5000Bi5000,0
S10000K5000Sn2500Au5000,0
O10000Bi8000,1
Mg10000Al7059,0
Se10000Sb5000Eu2500,0
O10000Mg1111Ru1111Ba3333Ir1111,1
O10000V3571Rb2143,0
Li10000O80000Y10000Mo30000,0
Co10000Tm2857,0
O10000Zn4286Ga1429Y1429Ba1429,2
Ge10000Yb10000Au10000,2
H10000Ti30769Ni3077Cu12308,1
Ni10000Cu15000In25000Ho25000,1
Li10000O352941Sr54118Ta117647,1
O10000Cl3333Cu3333Sr1667Te3333,0
Pd10000Te4444,0
O10000Cu1000Zn2333Se3333,1
B10000O20000Co2000Ho2000,0
O10000K1250Mo2500U625,0
In10000Pr10000Pt40000,0
N10000Cl10000Zr10000,0
Cu10000Ga16667Ce6667,1
H10000O493238Si25486P88229Ca191790,1
Si10000Rh30000Pr20000,0
O10000K5000Pb5000,0
O10000Y4000La2667,1
Br10000Te10000Bi30000,1
O10000Mg10000,0
H10000O86667Mg2222Al11922Si20000Ca21111Mn222Fe78,1
O10000Mg1850Al5000Mn650,1
P10000Zn10000Yb5000,0
B10000O30000Eu15000,0
K10000Zn2500As5000,0
B10000O16667Na1111Sr444Ba667,1
O10000Si3333Ca540Mn2127Fe667,1
Si10000Ca15000Ni15000,0
Mg10000La5000Au5000,0
S10000Cu1250Mo7500,1
O10000Na5000Mn3000Fe1000Cu1000,1
B10000O80000P20000Zn10000Cs10000,0
O10000Al2500Si2500K2275,1
Ca10000Fe20000Ge20000,0
Ca10000Ga5000Pd10000,0
O10000Cu2500Te2500,0
N10000F2500Si2500La7500,0
H10000O21073Si5747K1494Zr1916,1
Se10000Ag7500Nd2500Tl5000,0
O10000I3333Cs1111Pt556,0
K10000Ni15000Se20000,0
Co10000Ce1765,1
S10000Mn1250As2500Cs5000,0
O10000Sc1767Ga2367Nd2242,1
O10000Ti2500Cr2500,1
O10000Ca2144Cu3195Sr1707Pb309Bi1748,1
O10000Si2857S1905Cl952Ga1429Ba4524,1
Si10000V40000Ni50000,1
B10000Co769Gd3077,0
S10000Cu1429Lu4757Pb2143,1
O10000Mg1917Si3333Ca200Fe1217,1
F10000Na2258U1935,1
Mn10000Ga60000Se100000,1
O10000F4000Na4000Ta4000,1
C10000Mo6024U6024,0
S10000Fe2392Ba5383,1
V10000Ir2195,1
S10000Ca9980Ce12Sm8,1
O10000Ti2857Y1857Bi1000,1
Ca10000Se120000Ce80000,1
F10000Mg1250Au2500,0
H10000O37335Na1792P7860Co11790,1
F10000Pb4756Th122,1
S10000Cu2190Mo7595,1
O10000Na4000Co5000,1
F10000S10000Tb10000,0
Ni10000Sn2000Nd2000,0
O10000Fe2096Co898Sr4042La449,1
P10000Cu20000Ba2500,0
Se10000Np6667,1
H10000O14000P3000Pr1000,0
O10000Na292P2500K1375Ti833Fe833,1
H10000C10000O22500K5000V2500,0
H10000O40000V10000Sr10000,1
O10000Na714K1429I3571,0
Ti10000Ge10000Ho10000,0
H10000C5000N10000O8750Ag2500Pt1250,1
Al10000La2000Pr1333,1
O10000Fe1583Co1583La3333,1
Li10000La3333Bi6667,0
O10000Si4000K1333Ti667,0
B10000Ti10000,0
Li10000Zn5000Sb5000,2
Ge10000Rh1250Gd5000,1
O10000P5714Se1429,0
Cu10000As20000Yb10000,0
O10000Ba2500La833Ta2500,1
S10000Fe6667Cu3333,2
Lu10000Au5000,0
H10000C5000N2500O14167P417W3750,1
B10000O30000Ba6667Lu5556,1
Ga10000Gd2500U2500,1
B10000O40000Ge5000Eu10000,0
H10000N263O8421Mg526P1053Ru526,1
O10000P3333Ba1633Eu33,1
Gd10000Au4000Bi2000,0
Be10000Sr769,0
S10000Sm3750Eu3750,1
P10000S1765U11765,1
H10000N3125O5000Cl1250Rh625,0
Cu10000Cd2035Eu1094,1
Al10000Co8622Y43451,1
B10000C20000Br16667Ce30000,0
H10000C2500N13750Mn1250Cu625,0
H10000O10000F1667P1667Co1667,0
O10000Ti2000Cu2000Zr2000,0
Al10000Ni2201W1224,1
O10000Na500Mn3333La2667Sm167,1
Li10000O60000K40000I10000,0
C10000N10000Ni40000Mo60000,1
Y10000Cd2909Ir1091,1
Sb10000Te190000Os100000,1
B10000Sc20000Pd17000Ir43000,1
O10000Cl333Nd2777W2000,1
S10000As10000Ir10000,1
Cu10000Hf20000,0
B10000W1667U3333,0
Al10000Zn6667Pr16667,1
O10000Cr3333La3167Nd167,1
Li10000S80000Cr40000Ga10000,1
H10000O20000Al1629P2857Fe2657Pb1429,1
Ga10000Zr3922Pt1765,1
O10000Na167Ca3000Ti3333Bi167,1
O10000Ni1667Ba3333U1667,0
O10000Cu10000Te10000Bi10000,0
Si10000S42500Nd15000,0
Ti10000Co10000Ni10000Sn10000,1
Si10000Co3333Tb3333,0
O10000Dy5000U833,0
O10000Mn3333Cd1667Te1667,1
O10000Al2500Si2500Rb2469Ag629,1
N10000Fe5600Mo27600Pt16800,1
N10000O90000F50000Bi60000,1
H10000O20000P4000Mn5000,0
O10000Na188Al2375Si2625Rb2002Ba85,1
O10000Mn2500Rb2500,0
F10000Sr1667Pd1667Ba1667,1
O10000Mn1900Fe1900In2867,1
O10000Ca737Cu4425Ba2212La1475,1
H10000N2500O3750F1250P1250,0
O10000Zn3500Cd1500Sn2500,1
Ca10000Sn5000,0
Cl10000Te15000,0
O10000Si2857Dy2857,0
O10000S2500Ba2500,2
S10000Cr10000Zn5000Se10000,1
O10000Mg553Al5918Ba588,1
H10000O10526Co263Ga263Mo1579,0
Si10000Sc3750Hf1250,1
N10000Ti5000Hf5000,1
O10000Mg2415Si2500Ni2585,1
H10000C3000N500O7000Ru500,0
K10000Mn6500Te40000La10000,1
B10000O18000I2000Pb4000,0
Cu10000Ga7234Y3546,1
O10000Cr150Sn4850,1
C10000O110000Si20000Ca50000,0
Mn10000Fe10000Co65000Yb10000,1
Mg10000S20000Ca10000,1
C10000Ni100000Lu18333,0
O10000Ga4286Sr1429Dy1429,1
O10000Co3453Sr1140Nd2279,1
O10000Cl1111Fe2778Te3333,0
P10000Se30000Pr5000Tl5000,0
B10000O35000Na10000Gd10000,0
Fe10000Os152,1
O10000Ga5714Sr1429,0
Li10000O40000Mn30000,1
O10000V2857Cd2857,0
Cl10000Sc7000,0
O10000Fe1667Sr3167Mo1667Gd167,1
Mg10000Si2750Ge2250,1
Ge10000Pd1792Yb3333,1
Fe10000Ni10000U120000,1
Cu10000Sn30000Yb50000,0
B10000O22500Na1250Al2500Br3750Ba5000,0
O10000Mn3851Ba3851,1
Rh10000In4923Gd23077,1
F10000Se10000Sr10000Ag10000,0
O10000P2500Fe1667Co1250,0
O10000Co1429As2857Sr1429,0
H10000O22500Mg6750Al750Si4525Fe450,1
O10000Cu4838Sr645Ba2580Yb1613,1
Se10000La5000Er5000,1
O10000P2000Ti1879Ge121Rb2000,1
Si10000Ba6250Au2500,1
O10000Ca1271Cu2857Sr2857Tl1114Bi471,1
O10000V400Nb3600,2
Ga10000Ru3333Tb3333,0
Mn10000Fe15000Tm12500,1
O10000Mn3333Sr767La1900Nd333,1
Al10000Ni3333Lu33333,0
O10000Si3462Co769Rb2308In769,0
O10000Se2000La600Bi3400,1
Be10000O50000Sr10000Nd20000,1
Y10000I10000Ir3333,0
O10000Fe3333Gd1000Bi2333,1
O10000Mn2467Fe4200,1
S10000Te5750Dy10000,1
O10000Ca130Cu4335Ba2890Er1315,1
Al10000Ge12222Eu16667,1
H10000O60000Mg15000Al3200Ga5600Ge11200Ba4900,1
Zn10000As20000Ag10000Gd10000,1
O10000F2000Mg2490Al1240Si2760K1000Mn510,1
Si10000As41282Zr25641,1
O10000Fe1667Se3333Ba833,0
P10000S30000V5000Ag5000,0
B10000Al5000La10000Os10000,0
Si10000Ge6667Gd20833,1
C10000O1484132Na160479Al223473Si495090S4251Cl45629K15569Ca63473,1
H10000O20000Co10000,0
Si10000Ca6033Sr10633,1
B10000O35000Si5000Ca10000,0
O10000Na10000Zn5000,0
O10000Mn1724Sr3448Re1724,1
O10000Sb4000,0
H10000O40000Mg5000S10000,0
O10000Ti2000Zn5000Zr500,1
O10000Mn3333Sr833Sm2500,1
C10000La2500Pr2500,1
Si10000Rh16667Dy3333,0
Ni10000Ga20000Er10000,0
O10000Cu2500Sr2188Ru1250Ba312Gd1250,1
O10000Cu667I3333Ce667,0
Cr10000Fe10747,1
Cu10000Se1054Te11036Ba1727,1
Sb10000Pr2500Nd2500,1
Ni10000Sn6667Sm3333,1
S10000V1250Cr3750Ni2500,1
O10000Pr1111Ta3333,0
O10000S20000Y20000,0
O10000Ni667Cu4000Ba2667Ho1333,1
H10000N3333O10000Na3333P3333,0
O10000Na1489In1064Te3830,1
Cu10000Cd22500,0
